fecha_hora,fecha,anio,mes,dia,hora,minuto,dia_semana,unidad,unidad_id,mes_origen,potencia_efectiva
2025-01-20 21:45:00,2025-01-20,2025,1,20,21,45,0,G1,1,Enero,10.521255
2025-01-20 22:00:00,2025-01-20,2025,1,20,22,0,0,G1,1,Enero,9.96913
2025-01-20 22:15:00,2025-01-20,2025,1,20,22,15,0,G1,1,Enero,10.448615
2025-01-20 22:30:00,2025-01-20,2025,1,20,22,30,0,G1,1,Enero,10.092585
2025-01-20 22:45:00,2025-01-20,2025,1,20,22,45,0,G1,1,Enero,10.391618
2025-01-20 23:00:00,2025-01-20,2025,1,20,23,0,0,G1,1,Enero,10.17096
2025-01-21 18:00:00,2025-01-21,2025,1,21,18,0,1,G1,1,Enero,9.91183
2025-01-21 18:15:00,2025-01-21,2025,1,21,18,15,1,G1,1,Enero,9.689113
2025-01-21 18:30:00,2025-01-21,2025,1,21,18,30,1,G1,1,Enero,10.088197
2025-01-21 18:45:00,2025-01-21,2025,1,21,18,45,1,G1,1,Enero,9.963753
2025-01-21 19:00:00,2025-01-21,2025,1,21,19,0,1,G1,1,Enero,9.9628
2025-01-21 19:15:00,2025-01-21,2025,1,21,19,15,1,G1,1,Enero,10.453205
2025-01-21 19:30:00,2025-01-21,2025,1,21,19,30,1,G1,1,Enero,9.990058
2025-01-21 19:45:00,2025-01-21,2025,1,21,19,45,1,G1,1,Enero,10.637712
2025-01-21 20:00:00,2025-01-21,2025,1,21,20,0,1,G1,1,Enero,9.915205
2025-01-21 20:15:00,2025-01-21,2025,1,21,20,15,1,G1,1,Enero,10.414637
2025-01-21 20:30:00,2025-01-21,2025,1,21,20,30,1,G1,1,Enero,10.398022
2025-01-21 20:45:00,2025-01-21,2025,1,21,20,45,1,G1,1,Enero,10.26494
2025-01-21 21:00:00,2025-01-21,2025,1,21,21,0,1,G1,1,Enero,10.28716
2025-01-21 21:15:00,2025-01-21,2025,1,21,21,15,1,G1,1,Enero,10.183495
2025-01-21 21:30:00,2025-01-21,2025,1,21,21,30,1,G1,1,Enero,10.32616
2025-01-21 21:45:00,2025-01-21,2025,1,21,21,45,1,G1,1,Enero,10.454493
2025-01-21 22:00:00,2025-01-21,2025,1,21,22,0,1,G1,1,Enero,10.037255
2025-01-21 22:15:00,2025-01-21,2025,1,21,22,15,1,G1,1,Enero,10.283732
2025-01-21 22:30:00,2025-01-21,2025,1,21,22,30,1,G1,1,Enero,10.212017
2025-01-21 22:45:00,2025-01-21,2025,1,21,22,45,1,G1,1,Enero,10.248387
2025-01-21 23:00:00,2025-01-21,2025,1,21,23,0,1,G1,1,Enero,10.35283
2025-01-22 18:00:00,2025-01-22,2025,1,22,18,0,2,G1,1,Enero,9.746165
2025-01-22 18:15:00,2025-01-22,2025,1,22,18,15,2,G1,1,Enero,9.929847
2025-01-22 18:30:00,2025-01-22,2025,1,22,18,30,2,G1,1,Enero,9.760103
2025-01-22 18:45:00,2025-01-22,2025,1,22,18,45,2,G1,1,Enero,10.241692
2025-01-22 19:00:00,2025-01-22,2025,1,22,19,0,2,G1,1,Enero,9.572987
2025-01-22 19:15:00,2025-01-22,2025,1,22,19,15,2,G1,1,Enero,9.80635
2025-01-22 19:30:00,2025-01-22,2025,1,22,19,30,2,G1,1,Enero,9.93106
2025-01-22 19:45:00,2025-01-22,2025,1,22,19,45,2,G1,1,Enero,10.351353
2025-01-22 20:00:00,2025-01-22,2025,1,22,20,0,2,G1,1,Enero,9.87927
2025-01-22 20:15:00,2025-01-22,2025,1,22,20,15,2,G1,1,Enero,10.228445
2025-01-22 20:30:00,2025-01-22,2025,1,22,20,30,2,G1,1,Enero,10.022063
2025-01-22 20:45:00,2025-01-22,2025,1,22,20,45,2,G1,1,Enero,9.869085
2025-01-22 21:00:00,2025-01-22,2025,1,22,21,0,2,G1,1,Enero,8.582797
2025-01-22 21:15:00,2025-01-22,2025,1,22,21,15,2,G1,1,Enero,9.957875
2025-01-22 21:30:00,2025-01-22,2025,1,22,21,30,2,G1,1,Enero,9.514003
2025-01-22 21:45:00,2025-01-22,2025,1,22,21,45,2,G1,1,Enero,9.932135
2025-01-22 22:00:00,2025-01-22,2025,1,22,22,0,2,G1,1,Enero,10.450655
2025-01-22 22:15:00,2025-01-22,2025,1,22,22,15,2,G1,1,Enero,9.935585
2025-01-22 22:30:00,2025-01-22,2025,1,22,22,30,2,G1,1,Enero,10.438405
2025-01-22 22:45:00,2025-01-22,2025,1,22,22,45,2,G1,1,Enero,10.46811
2025-01-22 23:00:00,2025-01-22,2025,1,22,23,0,2,G1,1,Enero,10.065715
2025-01-23 18:00:00,2025-01-23,2025,1,23,18,0,3,G1,1,Enero,10.040585
2025-01-23 18:15:00,2025-01-23,2025,1,23,18,15,3,G1,1,Enero,9.613658
2025-01-23 18:30:00,2025-01-23,2025,1,23,18,30,3,G1,1,Enero,9.554873
2025-01-23 18:45:00,2025-01-23,2025,1,23,18,45,3,G1,1,Enero,9.605427
2025-01-23 19:00:00,2025-01-23,2025,1,23,19,0,3,G1,1,Enero,9.594392
2025-01-23 19:15:00,2025-01-23,2025,1,23,19,15,3,G1,1,Enero,10.10513
2025-01-23 19:30:00,2025-01-23,2025,1,23,19,30,3,G1,1,Enero,10.411003
2025-01-23 19:45:00,2025-01-23,2025,1,23,19,45,3,G1,1,Enero,10.032113
2025-01-23 20:00:00,2025-01-23,2025,1,23,20,0,3,G1,1,Enero,10.111018
2025-01-23 20:15:00,2025-01-23,2025,1,23,20,15,3,G1,1,Enero,10.326612
2025-01-23 20:30:00,2025-01-23,2025,1,23,20,30,3,G1,1,Enero,10.101767
2025-01-23 20:45:00,2025-01-23,2025,1,23,20,45,3,G1,1,Enero,10.422012
2025-01-23 21:00:00,2025-01-23,2025,1,23,21,0,3,G1,1,Enero,10.198023
2025-01-23 21:15:00,2025-01-23,2025,1,23,21,15,3,G1,1,Enero,10.053622
2025-01-23 21:30:00,2025-01-23,2025,1,23,21,30,3,G1,1,Enero,10.2048
2025-01-23 21:45:00,2025-01-23,2025,1,23,21,45,3,G1,1,Enero,10.341325
2025-01-23 22:00:00,2025-01-23,2025,1,23,22,0,3,G1,1,Enero,10.118728
2025-01-23 22:15:00,2025-01-23,2025,1,23,22,15,3,G1,1,Enero,10.397768
2025-01-23 22:30:00,2025-01-23,2025,1,23,22,30,3,G1,1,Enero,10.10922
2025-01-23 22:45:00,2025-01-23,2025,1,23,22,45,3,G1,1,Enero,10.411135
2025-01-23 23:00:00,2025-01-23,2025,1,23,23,0,3,G1,1,Enero,10.474965
2025-01-24 18:00:00,2025-01-24,2025,1,24,18,0,4,G1,1,Enero,9.68497
2025-01-24 18:15:00,2025-01-24,2025,1,24,18,15,4,G1,1,Enero,9.741898
2025-01-24 18:30:00,2025-01-24,2025,1,24,18,30,4,G1,1,Enero,9.93181
2025-01-24 18:45:00,2025-01-24,2025,1,24,18,45,4,G1,1,Enero,9.748428
2025-01-24 19:00:00,2025-01-24,2025,1,24,19,0,4,G1,1,Enero,9.97049
2025-01-24 19:15:00,2025-01-24,2025,1,24,19,15,4,G1,1,Enero,9.946808
2025-01-24 19:30:00,2025-01-24,2025,1,24,19,30,4,G1,1,Enero,10.355438
2025-01-24 19:45:00,2025-01-24,2025,1,24,19,45,4,G1,1,Enero,10.015945
2025-01-24 20:00:00,2025-01-24,2025,1,24,20,0,4,G1,1,Enero,10.209812
2025-01-24 20:15:00,2025-01-24,2025,1,24,20,15,4,G1,1,Enero,10.06794
2025-01-24 20:30:00,2025-01-24,2025,1,24,20,30,4,G1,1,Enero,10.253047
2025-01-24 20:45:00,2025-01-24,2025,1,24,20,45,4,G1,1,Enero,10.577948
2025-01-24 21:00:00,2025-01-24,2025,1,24,21,0,4,G1,1,Enero,10.14956
2025-01-24 21:15:00,2025-01-24,2025,1,24,21,15,4,G1,1,Enero,10.28782
2025-01-24 21:30:00,2025-01-24,2025,1,24,21,30,4,G1,1,Enero,10.15222
2025-01-24 21:45:00,2025-01-24,2025,1,24,21,45,4,G1,1,Enero,10.04263
2025-01-24 22:00:00,2025-01-24,2025,1,24,22,0,4,G1,1,Enero,9.902878
2025-01-24 22:15:00,2025-01-24,2025,1,24,22,15,4,G1,1,Enero,10.086317
2025-01-24 22:30:00,2025-01-24,2025,1,24,22,30,4,G1,1,Enero,9.883062
2025-01-24 22:45:00,2025-01-24,2025,1,24,22,45,4,G1,1,Enero,10.37976
2025-01-24 23:00:00,2025-01-24,2025,1,24,23,0,4,G1,1,Enero,10.465737
2025-01-25 18:00:00,2025-01-25,2025,1,25,18,0,5,G1,1,Enero,10.288155
2025-01-25 18:15:00,2025-01-25,2025,1,25,18,15,5,G1,1,Enero,10.221235
2025-01-25 18:30:00,2025-01-25,2025,1,25,18,30,5,G1,1,Enero,10.021905
2025-01-25 18:45:00,2025-01-25,2025,1,25,18,45,5,G1,1,Enero,10.126515
2025-01-25 19:00:00,2025-01-25,2025,1,25,19,0,5,G1,1,Enero,9.994045
2025-01-25 19:15:00,2025-01-25,2025,1,25,19,15,5,G1,1,Enero,9.879167
2025-01-25 19:30:00,2025-01-25,2025,1,25,19,30,5,G1,1,Enero,9.846773
2025-01-25 19:45:00,2025-01-25,2025,1,25,19,45,5,G1,1,Enero,10.105163
2025-01-25 20:00:00,2025-01-25,2025,1,25,20,0,5,G1,1,Enero,10.128125
2025-01-25 20:15:00,2025-01-25,2025,1,25,20,15,5,G1,1,Enero,10.231795
2025-01-25 20:30:00,2025-01-25,2025,1,25,20,30,5,G1,1,Enero,10.258833
2025-01-25 20:45:00,2025-01-25,2025,1,25,20,45,5,G1,1,Enero,10.162185
2025-01-25 21:00:00,2025-01-25,2025,1,25,21,0,5,G1,1,Enero,9.953477
2025-01-25 21:15:00,2025-01-25,2025,1,25,21,15,5,G1,1,Enero,10.42291
2025-01-25 21:30:00,2025-01-25,2025,1,25,21,30,5,G1,1,Enero,10.078415
2025-01-25 21:45:00,2025-01-25,2025,1,25,21,45,5,G1,1,Enero,10.099868
2025-01-25 22:00:00,2025-01-25,2025,1,25,22,0,5,G1,1,Enero,10.012575
2025-01-25 22:15:00,2025-01-25,2025,1,25,22,15,5,G1,1,Enero,10.07763
2025-01-25 22:30:00,2025-01-25,2025,1,25,22,30,5,G1,1,Enero,10.459278
2025-01-25 22:45:00,2025-01-25,2025,1,25,22,45,5,G1,1,Enero,9.944335
2025-01-25 23:00:00,2025-01-25,2025,1,25,23,0,5,G1,1,Enero,10.240887
2025-01-26 18:00:00,2025-01-26,2025,1,26,18,0,6,G1,1,Enero,9.719658
2025-01-26 18:15:00,2025-01-26,2025,1,26,18,15,6,G1,1,Enero,9.692125
2025-01-26 18:30:00,2025-01-26,2025,1,26,18,30,6,G1,1,Enero,9.67586
2025-01-26 18:45:00,2025-01-26,2025,1,26,18,45,6,G1,1,Enero,9.890195
2025-01-26 19:00:00,2025-01-26,2025,1,26,19,0,6,G1,1,Enero,9.704773
2025-01-26 19:15:00,2025-01-26,2025,1,26,19,15,6,G1,1,Enero,9.58348
2025-01-26 19:30:00,2025-01-26,2025,1,26,19,30,6,G1,1,Enero,10.38571
2025-01-26 19:45:00,2025-01-26,2025,1,26,19,45,6,G1,1,Enero,10.251565
2025-01-26 20:00:00,2025-01-26,2025,1,26,20,0,6,G1,1,Enero,10.17579
2025-01-26 20:15:00,2025-01-26,2025,1,26,20,15,6,G1,1,Enero,10.102785
2025-01-26 20:30:00,2025-01-26,2025,1,26,20,30,6,G1,1,Enero,10.15279
2025-01-26 20:45:00,2025-01-26,2025,1,26,20,45,6,G1,1,Enero,10.193003
2025-01-26 21:00:00,2025-01-26,2025,1,26,21,0,6,G1,1,Enero,10.554375
2025-01-26 21:15:00,2025-01-26,2025,1,26,21,15,6,G1,1,Enero,10.092417
2025-01-26 21:30:00,2025-01-26,2025,1,26,21,30,6,G1,1,Enero,10.745897
2025-01-26 21:45:00,2025-01-26,2025,1,26,21,45,6,G1,1,Enero,10.273125
2025-01-26 22:00:00,2025-01-26,2025,1,26,22,0,6,G1,1,Enero,9.937337
2025-01-26 22:15:00,2025-01-26,2025,1,26,22,15,6,G1,1,Enero,10.209957
2025-01-26 22:30:00,2025-01-26,2025,1,26,22,30,6,G1,1,Enero,10.34427
2025-01-26 22:45:00,2025-01-26,2025,1,26,22,45,6,G1,1,Enero,10.398262
2025-01-26 23:00:00,2025-01-26,2025,1,26,23,0,6,G1,1,Enero,9.708528
2025-01-27 18:00:00,2025-01-27,2025,1,27,18,0,0,G1,1,Enero,11.34276
2025-01-27 18:15:00,2025-01-27,2025,1,27,18,15,0,G1,1,Enero,11.216595
2025-01-27 18:30:00,2025-01-27,2025,1,27,18,30,0,G1,1,Enero,11.302523
2025-01-27 18:45:00,2025-01-27,2025,1,27,18,45,0,G1,1,Enero,10.857385
2025-01-27 19:00:00,2025-01-27,2025,1,27,19,0,0,G1,1,Enero,11.438765
2025-01-27 19:15:00,2025-01-27,2025,1,27,19,15,0,G1,1,Enero,11.393335
2025-01-27 19:30:00,2025-01-27,2025,1,27,19,30,0,G1,1,Enero,11.196447
2025-01-27 19:45:00,2025-01-27,2025,1,27,19,45,0,G1,1,Enero,11.44454
2025-01-27 20:00:00,2025-01-27,2025,1,27,20,0,0,G1,1,Enero,11.223068
2025-01-27 20:15:00,2025-01-27,2025,1,27,20,15,0,G1,1,Enero,11.108503
2025-01-27 20:30:00,2025-01-27,2025,1,27,20,30,0,G1,1,Enero,11.394885
2025-01-27 20:45:00,2025-01-27,2025,1,27,20,45,0,G1,1,Enero,11.562077
2025-01-27 21:00:00,2025-01-27,2025,1,27,21,0,0,G1,1,Enero,11.201365
2025-01-27 21:15:00,2025-01-27,2025,1,27,21,15,0,G1,1,Enero,11.31881
2025-01-27 21:30:00,2025-01-27,2025,1,27,21,30,0,G1,1,Enero,11.50745
2025-01-27 21:45:00,2025-01-27,2025,1,27,21,45,0,G1,1,Enero,11.36272
2025-01-27 22:00:00,2025-01-27,2025,1,27,22,0,0,G1,1,Enero,11.638943
2025-01-27 22:15:00,2025-01-27,2025,1,27,22,15,0,G1,1,Enero,10.93722
2025-01-27 22:30:00,2025-01-27,2025,1,27,22,30,0,G1,1,Enero,11.615132
2025-01-27 22:45:00,2025-01-27,2025,1,27,22,45,0,G1,1,Enero,11.164753
2025-01-27 23:00:00,2025-01-27,2025,1,27,23,0,0,G1,1,Enero,11.4389
2025-01-28 18:00:00,2025-01-28,2025,1,28,18,0,1,G1,1,Enero,10.388542
2025-01-28 18:15:00,2025-01-28,2025,1,28,18,15,1,G1,1,Enero,10.497908
2025-01-28 18:30:00,2025-01-28,2025,1,28,18,30,1,G1,1,Enero,10.680005
2025-01-28 18:45:00,2025-01-28,2025,1,28,18,45,1,G1,1,Enero,10.58406
2025-01-28 19:00:00,2025-01-28,2025,1,28,19,0,1,G1,1,Enero,10.673312
2025-01-28 19:15:00,2025-01-28,2025,1,28,19,15,1,G1,1,Enero,10.556795
2025-01-28 19:30:00,2025-01-28,2025,1,28,19,30,1,G1,1,Enero,10.959405
2025-01-28 19:45:00,2025-01-28,2025,1,28,19,45,1,G1,1,Enero,10.929825
2025-01-28 20:00:00,2025-01-28,2025,1,28,20,0,1,G1,1,Enero,10.702283
2025-01-28 20:15:00,2025-01-28,2025,1,28,20,15,1,G1,1,Enero,10.74764
2025-01-28 20:30:00,2025-01-28,2025,1,28,20,30,1,G1,1,Enero,11.082857
2025-01-28 20:45:00,2025-01-28,2025,1,28,20,45,1,G1,1,Enero,10.487937
2025-01-28 21:00:00,2025-01-28,2025,1,28,21,0,1,G1,1,Enero,10.936058
2025-01-28 21:15:00,2025-01-28,2025,1,28,21,15,1,G1,1,Enero,10.627838
2025-01-28 21:30:00,2025-01-28,2025,1,28,21,30,1,G1,1,Enero,9.273767
2025-01-28 21:45:00,2025-01-28,2025,1,28,21,45,1,G1,1,Enero,10.139957
2025-01-28 22:00:00,2025-01-28,2025,1,28,22,0,1,G1,1,Enero,10.121527
2025-01-28 22:15:00,2025-01-28,2025,1,28,22,15,1,G1,1,Enero,10.334278
2025-01-28 22:30:00,2025-01-28,2025,1,28,22,30,1,G1,1,Enero,10.06438
2025-01-28 22:45:00,2025-01-28,2025,1,28,22,45,1,G1,1,Enero,9.901032
2025-01-28 23:00:00,2025-01-28,2025,1,28,23,0,1,G1,1,Enero,9.74778
2025-01-29 18:00:00,2025-01-29,2025,1,29,18,0,2,G1,1,Enero,10.098463
2025-01-29 18:15:00,2025-01-29,2025,1,29,18,15,2,G1,1,Enero,9.961715
2025-01-29 18:30:00,2025-01-29,2025,1,29,18,30,2,G1,1,Enero,10.111002
2025-01-29 18:45:00,2025-01-29,2025,1,29,18,45,2,G1,1,Enero,10.096298
2025-01-29 19:00:00,2025-01-29,2025,1,29,19,0,2,G1,1,Enero,10.437033
2025-01-29 19:15:00,2025-01-29,2025,1,29,19,15,2,G1,1,Enero,10.08809
2025-01-29 19:30:00,2025-01-29,2025,1,29,19,30,2,G1,1,Enero,10.386558
2025-01-29 19:45:00,2025-01-29,2025,1,29,19,45,2,G1,1,Enero,9.910535
2025-01-29 20:00:00,2025-01-29,2025,1,29,20,0,2,G1,1,Enero,9.99039
2025-01-29 20:15:00,2025-01-29,2025,1,29,20,15,2,G1,1,Enero,10.211625
2025-01-29 20:30:00,2025-01-29,2025,1,29,20,30,2,G1,1,Enero,10.239978
2025-01-29 20:45:00,2025-01-29,2025,1,29,20,45,2,G1,1,Enero,9.84734
2025-01-29 21:00:00,2025-01-29,2025,1,29,21,0,2,G1,1,Enero,9.981048
2025-01-29 21:15:00,2025-01-29,2025,1,29,21,15,2,G1,1,Enero,10.36569
2025-01-29 21:30:00,2025-01-29,2025,1,29,21,30,2,G1,1,Enero,9.92922
2025-01-29 21:45:00,2025-01-29,2025,1,29,21,45,2,G1,1,Enero,10.324492
2025-01-29 22:00:00,2025-01-29,2025,1,29,22,0,2,G1,1,Enero,10.228695
2025-01-29 22:15:00,2025-01-29,2025,1,29,22,15,2,G1,1,Enero,9.997848
2025-01-29 22:30:00,2025-01-29,2025,1,29,22,30,2,G1,1,Enero,9.932255
2025-01-29 22:45:00,2025-01-29,2025,1,29,22,45,2,G1,1,Enero,10.486482
2025-01-29 23:00:00,2025-01-29,2025,1,29,23,0,2,G1,1,Enero,9.733985
2025-01-30 18:00:00,2025-01-30,2025,1,30,18,0,3,G1,1,Enero,9.94676
2025-01-30 18:15:00,2025-01-30,2025,1,30,18,15,3,G1,1,Enero,9.884692
2025-01-30 18:30:00,2025-01-30,2025,1,30,18,30,3,G1,1,Enero,9.932657
2025-01-30 18:45:00,2025-01-30,2025,1,30,18,45,3,G1,1,Enero,9.696765
2025-01-30 19:00:00,2025-01-30,2025,1,30,19,0,3,G1,1,Enero,10.136143
2025-01-30 19:15:00,2025-01-30,2025,1,30,19,15,3,G1,1,Enero,9.539135
2025-01-30 19:30:00,2025-01-30,2025,1,30,19,30,3,G1,1,Enero,9.970463
2025-01-30 19:45:00,2025-01-30,2025,1,30,19,45,3,G1,1,Enero,9.755778
2025-01-30 20:00:00,2025-01-30,2025,1,30,20,0,3,G1,1,Enero,9.993087
2025-01-30 20:15:00,2025-01-30,2025,1,30,20,15,3,G1,1,Enero,10.178633
2025-01-30 20:30:00,2025-01-30,2025,1,30,20,30,3,G1,1,Enero,9.763723
2025-01-30 20:45:00,2025-01-30,2025,1,30,20,45,3,G1,1,Enero,9.885985
2025-01-30 21:00:00,2025-01-30,2025,1,30,21,0,3,G1,1,Enero,9.770945
2025-01-30 21:15:00,2025-01-30,2025,1,30,21,15,3,G1,1,Enero,9.93933
2025-01-30 21:30:00,2025-01-30,2025,1,30,21,30,3,G1,1,Enero,9.952697
2025-01-30 21:45:00,2025-01-30,2025,1,30,21,45,3,G1,1,Enero,9.964818
2025-01-30 22:00:00,2025-01-30,2025,1,30,22,0,3,G1,1,Enero,9.979825
2025-01-30 22:15:00,2025-01-30,2025,1,30,22,15,3,G1,1,Enero,9.97169
2025-01-30 22:30:00,2025-01-30,2025,1,30,22,30,3,G1,1,Enero,9.92695
2025-01-30 22:45:00,2025-01-30,2025,1,30,22,45,3,G1,1,Enero,10.033157
2025-01-30 23:00:00,2025-01-30,2025,1,30,23,0,3,G1,1,Enero,10.051607
2025-01-31 18:00:00,2025-01-31,2025,1,31,18,0,4,G1,1,Enero,10.12477
2025-01-31 18:15:00,2025-01-31,2025,1,31,18,15,4,G1,1,Enero,9.717
2025-01-31 18:30:00,2025-01-31,2025,1,31,18,30,4,G1,1,Enero,9.737158
2025-01-31 18:45:00,2025-01-31,2025,1,31,18,45,4,G1,1,Enero,9.926315
2025-01-31 19:00:00,2025-01-31,2025,1,31,19,0,4,G1,1,Enero,9.638732
2025-01-31 19:15:00,2025-01-31,2025,1,31,19,15,4,G1,1,Enero,10.031342
2025-01-31 19:30:00,2025-01-31,2025,1,31,19,30,4,G1,1,Enero,9.722067
2025-01-31 19:45:00,2025-01-31,2025,1,31,19,45,4,G1,1,Enero,9.772248
2025-01-31 20:00:00,2025-01-31,2025,1,31,20,0,4,G1,1,Enero,10.106105
2025-01-31 20:15:00,2025-01-31,2025,1,31,20,15,4,G1,1,Enero,9.71244
2025-01-31 20:30:00,2025-01-31,2025,1,31,20,30,4,G1,1,Enero,10.01248
2025-01-31 20:45:00,2025-01-31,2025,1,31,20,45,4,G1,1,Enero,10.21604
2025-01-31 21:00:00,2025-01-31,2025,1,31,21,0,4,G1,1,Enero,10.204638
2025-01-31 21:15:00,2025-01-31,2025,1,31,21,15,4,G1,1,Enero,9.776642
2025-01-31 21:30:00,2025-01-31,2025,1,31,21,30,4,G1,1,Enero,9.717065
2025-01-31 21:45:00,2025-01-31,2025,1,31,21,45,4,G1,1,Enero,9.736168
2025-01-31 22:00:00,2025-01-31,2025,1,31,22,0,4,G1,1,Enero,9.715958
2025-01-31 22:15:00,2025-01-31,2025,1,31,22,15,4,G1,1,Enero,10.277048
2025-01-31 22:30:00,2025-01-31,2025,1,31,22,30,4,G1,1,Enero,9.77137
2025-01-31 22:45:00,2025-01-31,2025,1,31,22,45,4,G1,1,Enero,9.716392
2025-01-31 23:00:00,2025-01-31,2025,1,31,23,0,4,G1,1,Enero,9.91969
2025-02-01 18:00:00,2025-02-01,2025,2,1,18,0,5,G1,1,Feb,10.293385
2025-02-01 18:15:00,2025-02-01,2025,2,1,18,15,5,G1,1,Feb,9.87034
2025-02-01 18:30:00,2025-02-01,2025,2,1,18,30,5,G1,1,Feb,9.315455
2025-02-01 18:45:00,2025-02-01,2025,2,1,18,45,5,G1,1,Feb,10.05691
2025-02-01 19:00:00,2025-02-01,2025,2,1,19,0,5,G1,1,Feb,9.60039
2025-02-01 19:15:00,2025-02-01,2025,2,1,19,15,5,G1,1,Feb,9.96608
2025-02-01 19:30:00,2025-02-01,2025,2,1,19,30,5,G1,1,Feb,10.07924
2025-02-01 19:45:00,2025-02-01,2025,2,1,19,45,5,G1,1,Feb,9.759837
2025-02-01 20:00:00,2025-02-01,2025,2,1,20,0,5,G1,1,Feb,10.044372
2025-02-01 20:15:00,2025-02-01,2025,2,1,20,15,5,G1,1,Feb,9.65483
2025-02-01 20:30:00,2025-02-01,2025,2,1,20,30,5,G1,1,Feb,9.97585
2025-02-01 20:45:00,2025-02-01,2025,2,1,20,45,5,G1,1,Feb,9.919617
2025-02-01 21:00:00,2025-02-01,2025,2,1,21,0,5,G1,1,Feb,9.929995
2025-02-01 21:15:00,2025-02-01,2025,2,1,21,15,5,G1,1,Feb,9.929312
2025-02-01 21:30:00,2025-02-01,2025,2,1,21,30,5,G1,1,Feb,10.120672
2025-02-01 21:45:00,2025-02-01,2025,2,1,21,45,5,G1,1,Feb,9.891335
2025-02-01 22:00:00,2025-02-01,2025,2,1,22,0,5,G1,1,Feb,9.97395
2025-02-01 22:15:00,2025-02-01,2025,2,1,22,15,5,G1,1,Feb,10.161198
2025-02-01 22:30:00,2025-02-01,2025,2,1,22,30,5,G1,1,Feb,10.05261
2025-02-01 22:45:00,2025-02-01,2025,2,1,22,45,5,G1,1,Feb,10.092762
2025-02-01 23:00:00,2025-02-01,2025,2,1,23,0,5,G1,1,Feb,9.996863
2025-02-02 18:00:00,2025-02-02,2025,2,2,18,0,6,G1,1,Feb,9.171178
2025-02-02 18:15:00,2025-02-02,2025,2,2,18,15,6,G1,1,Feb,9.743282
2025-02-02 18:30:00,2025-02-02,2025,2,2,18,30,6,G1,1,Feb,9.962605
2025-02-02 18:45:00,2025-02-02,2025,2,2,18,45,6,G1,1,Feb,10.399667
2025-02-02 19:00:00,2025-02-02,2025,2,2,19,0,6,G1,1,Feb,9.70578
2025-02-02 19:15:00,2025-02-02,2025,2,2,19,15,6,G1,1,Feb,10.51067
2025-02-02 19:30:00,2025-02-02,2025,2,2,19,30,6,G1,1,Feb,9.564305
2025-02-02 19:45:00,2025-02-02,2025,2,2,19,45,6,G1,1,Feb,10.182567
2025-02-02 20:00:00,2025-02-02,2025,2,2,20,0,6,G1,1,Feb,10.303785
2025-02-02 20:15:00,2025-02-02,2025,2,2,20,15,6,G1,1,Feb,10.017938
2025-02-02 20:30:00,2025-02-02,2025,2,2,20,30,6,G1,1,Feb,9.889608
2025-02-02 20:45:00,2025-02-02,2025,2,2,20,45,6,G1,1,Feb,10.269203
2025-02-02 21:00:00,2025-02-02,2025,2,2,21,0,6,G1,1,Feb,10.008085
2025-02-02 21:15:00,2025-02-02,2025,2,2,21,15,6,G1,1,Feb,9.977657
2025-02-02 21:30:00,2025-02-02,2025,2,2,21,30,6,G1,1,Feb,10.379283
2025-02-02 21:45:00,2025-02-02,2025,2,2,21,45,6,G1,1,Feb,9.948007
2025-02-02 22:00:00,2025-02-02,2025,2,2,22,0,6,G1,1,Feb,9.930103
2025-02-02 22:15:00,2025-02-02,2025,2,2,22,15,6,G1,1,Feb,9.932995
2025-02-02 22:30:00,2025-02-02,2025,2,2,22,30,6,G1,1,Feb,9.89158
2025-02-02 22:45:00,2025-02-02,2025,2,2,22,45,6,G1,1,Feb,9.602
2025-02-02 23:00:00,2025-02-02,2025,2,2,23,0,6,G1,1,Feb,9.948832
2025-02-03 18:00:00,2025-02-03,2025,2,3,18,0,0,G1,1,Feb,10.202538
2025-02-03 18:15:00,2025-02-03,2025,2,3,18,15,0,G1,1,Feb,10.156638
2025-02-03 18:30:00,2025-02-03,2025,2,3,18,30,0,G1,1,Feb,9.73053
2025-02-03 18:45:00,2025-02-03,2025,2,3,18,45,0,G1,1,Feb,9.782465
2025-02-03 19:00:00,2025-02-03,2025,2,3,19,0,0,G1,1,Feb,9.492067
2025-02-03 19:15:00,2025-02-03,2025,2,3,19,15,0,G1,1,Feb,9.491573
2025-02-03 19:30:00,2025-02-03,2025,2,3,19,30,0,G1,1,Feb,9.426232
2025-02-03 19:45:00,2025-02-03,2025,2,3,19,45,0,G1,1,Feb,9.922277
2025-02-03 20:00:00,2025-02-03,2025,2,3,20,0,0,G1,1,Feb,10.065655
2025-02-03 20:15:00,2025-02-03,2025,2,3,20,15,0,G1,1,Feb,10.305625
2025-02-03 20:30:00,2025-02-03,2025,2,3,20,30,0,G1,1,Feb,9.922237
2025-02-03 20:45:00,2025-02-03,2025,2,3,20,45,0,G1,1,Feb,10.34251
2025-02-03 21:00:00,2025-02-03,2025,2,3,21,0,0,G1,1,Feb,10.221715
2025-02-03 21:15:00,2025-02-03,2025,2,3,21,15,0,G1,1,Feb,10.050145
2025-02-03 21:30:00,2025-02-03,2025,2,3,21,30,0,G1,1,Feb,10.235995
2025-02-03 21:45:00,2025-02-03,2025,2,3,21,45,0,G1,1,Feb,10.353513
2025-02-03 22:00:00,2025-02-03,2025,2,3,22,0,0,G1,1,Feb,10.406318
